dataset,uuid,status,markers,open_count,open_placeholder,open_meta,open_junk,open_short,texts_json
251101_THD-CX,us98s0hj59uytqn2,0,"qualified,/RegionQuota/rNO9b,/SampleSourceQuota/THD,/TotalQuota/Total,/CLASSIFYQuota/Other_THD_sample/THD,/Newq13BalancingQuota/Qqm2H,/AgeQuota/DAuWQ,/WaveBalancingQuota/wave1/THD,/FlagTrackingQuota/hHCyO/THD,wave1,20260",2,0,0,0,2,"[""Beverages"", ""1""]"
251101_THD-CX,vw6865e4k533uj4k,0,"qualified,/CLASSIFYQuota/Other_THD_sample/THD,/SampleSourceQuota/THD,/TotalQuota/Total,/Newq13BalancingQuota/Qqm2H,/WaveBalancingQuota/wave2/THD,/RegionQuota/JEieL,/Newq13BalancingQuota/jZt1R,/FlagTrackingQuota/hHCyO/THD",2,0,0,0,2,"[""Farmer"", ""1""]"
251101_THD-CX,3qpw34yfhzkbsg3y,0,"qualified,/CLASSIFYQuota/Other_THD_sample/THD,/SampleSourceQuota/THD,/TotalQuota/Total,/Newq13BalancingQuota/Qqm2H,/Newq13BalancingQuota/AVCDA,/WaveBalancingQuota/wave1/THD,/FlagTrackingQuota/hHCyO/THD,wave1,/AgeQuota/rb",2,0,0,0,2,"[""Firefighter"", ""1""]"
251101_THD-CX,4a262edd9fnpjanz,0,"qualified,/CLASSIFYQuota/Other_THD_sample/THD,/SampleSourceQuota/THD,/TotalQuota/Total,/Newq13BalancingQuota/Qqm2H,/RegionQuota/JEieL,/WaveBalancingQuota/wave1/THD,/FlagTrackingQuota/hHCyO/THD,wave1,/AgeQuota/rb2u9,20260",2,0,0,0,2,"[""Retired"", ""1""]"
251101_THD-CX,pwh8u8mz1q3gusc5,0,"qualified,/CLASSIFYQuota/Other_THD_sample/THD,/SampleSourceQuota/THD,/GenderTrackingQuota/xc8N6,/Newq13BalancingQuota/Qqm2H,/WaveBalancingQuota/wave2/THD,/TotalQuota/Total,/Newq13BalancingQuota/jZt1R,/FlagTrackingQuota/h",2,0,0,0,2,"[""Handyman"", ""1""]"
251101_THD-CX,sq7up9cha1fskw3u,0,"qualified,/SampleSourceQuota/THD,/TotalQuota/Total,/Newq13BalancingQuota/Qqm2H,/RegionQuota/REGION_catchall,/WaveBalancingQuota/wave1/THD,/Newq13BalancingQuota/jZt1R,/FlagTrackingQuota/hHCyO/THD,wave1,/GenderTrackingQuot",2,0,0,0,2,"[""AR/AP"", ""0""]"
251101_THD-CX,mk8shfy97dg39zyy,0,"qualified,/CLASSIFYQuota/Other_THD_sample/THD,20260122_10:53_v8,/Newq13BalancingQuota/Qqm2H,20260123_14:34_v10,/WaveBalancingQuota/wave1/THD,/Newq13BalancingQuota/jZt1R,/FlagTrackingQuota/hHCyO/THD,wave1,/AgeQuota/rb2u9,",2,0,0,0,2,"[""Software Development"", ""1""]"
260111_Delta-Water-Filtration,zcmvkgzw5p6hhx22,0,"qualified,/ProductBalancingQuota/lac3p,/AgeQuota/EBFRP,/HomeOwnershipQuota/uxF73,20260302_13:31_v4,/GenderQuota/Vgzgf,/RegionQuota/Qa7G0,/TotalQuota/Total",1,1,0,0,1,"[""Nothing""]"
260111_Delta-Water-Filtration,q673bvzwh42nv2e3,0,"qualified,/HomeOwnershipQuota/uxF73,/AgeQuota/tqtBe,/RegionQuota/exYNI,20260302_13:31_v4,/GenderQuota/Vgzgf,/ProductBalancingQuota/Rc5Ay,/TotalQuota/Total",2,2,0,0,2,"[""None"", ""None""]"
260111_Delta-Water-Filtration,ttdze18s2aecucpp,0,"qualified,/GenderQuota/S82me,/HomeOwnershipQuota/uxF73,/AgeQuota/tqtBe,/ProductBalancingQuota/E2tjE,20260302_13:31_v4,/RegionQuota/Qa7G0,/TotalQuota/Total",1,1,0,0,1,"[""None""]"
260111_Delta-Water-Filtration,qxvh1fjk5nabtgw9,0,"qualified,/GenderQuota/S82me,/AgeQuota/EBFRP,/HomeOwnershipQuota/uxF73,/RegionQuota/b1V81,20260302_13:31_v4,/ProductBalancingQuota/Rc5Ay,/TotalQuota/Total",1,1,0,0,1,"[""None""]"
260111_Delta-Water-Filtration,0cnfv407jr0k3a9q,0,"qualified,/GenderQuota/S82me,/HomeOwnershipQuota/uxF73,/AgeQuota/tqtBe,/RegionQuota/b1V81,20260302_13:31_v4,/ProductBalancingQuota/Rc5Ay,/TotalQuota/Total",2,0,0,0,2,"[""Whole house"", ""Whole house""]"
260111_Delta-Water-Filtration,86r9krmwcxe2pnn6,0,"qualified,/HomeOwnershipQuota/uxF73,/RegionQuota/b1V81,/GenderQuota/Vgzgf,20260302_13:31_v4,/ProductBalancingQuota/Rc5Ay,/TotalQuota/Total,/AgeQuota/o1OBS",2,0,0,0,2,"[""Water softener"", ""Water filtration""]"
260111_Delta-Water-Filtration,ufc55t1s3z840jhe,0,"qualified,/GenderQuota/S82me,/HomeOwnershipQuota/uxF73,20260318_12:18_v5,/ProductBalancingQuota/E2tjE,/RegionQuota/b1V81,/TotalQuota/Total,/AgeQuota/o1OBS",1,1,0,0,1,"[""None""]"
260111_Delta-Water-Filtration,pn9ptkbvraves0kt,0,"qualified,/HomeOwnershipQuota/uxF73,20260318_12:18_v5,/GenderQuota/Vgzgf,/ProductBalancingQuota/Rc5Ay,/TotalQuota/Total,/AgeQuota/tqtBe,/RegionQuota/Y3p09",2,1,0,0,2,"[""Refrigerator"", ""None""]"
260111_Delta-Water-Filtration,zcyty9w34f4j1qfp,0,"qualified,/GenderQuota/S82me,/HomeOwnershipQuota/uxF73,20260318_12:18_v5,/RegionQuota/exYNI,/ProductBalancingQuota/E2tjE,/TotalQuota/Total,/AgeQuota/tqtBe",1,1,0,0,1,"[""None""]"
260111_Delta-Water-Filtration,qnygvcdx0jhzsajt,0,"qualified,/AgeQuota/EBFRP,/HomeOwnershipQuota/uxF73,20260318_12:18_v5,/RegionQuota/exYNI,/GenderQuota/Vgzgf,/ProductBalancingQuota/Rc5Ay,/TotalQuota/Total",2,1,0,0,2,"[""refridgerator"", ""none""]"
260111_Delta-Water-Filtration,a3wds7er60v8y88p,1,"bad:/RegionQuota/Qa7G0,bad:/TotalQuota/Total,bad:/HomeOwnershipQuota/uxF73,bad:/GenderQuota/S82me,badopen,bad:qualified,20260330_12:29_v6,bad:/AgeQuota/tqtBe,bad:/ProductBalancingQuota/zc0XC",1,1,0,0,1,"[""none""]"
260111_Delta-Water-Filtration,bj11w03v5duwjdt3,0,"qualified,20260330_12:29_v6,/HomeOwnershipQuota/uxF73,/AgeQuota/tqtBe,/ProductBalancingQuota/E2tjE,/GenderQuota/Vgzgf,/TotalQuota/Total,/RegionQuota/Y3p09",1,1,0,0,1,"[""none""]"
260111_Delta-Water-Filtration,3g77myws82r3mx84,1,"bad:/TotalQuota/Total,bad:/HomeOwnershipQuota/uxF73,bad:/GenderQuota/Vgzgf,bad:qualified,badopen,bad:/ProductBalancingQuota/Rc5Ay,bad:/RegionQuota/exYNI,20260330_12:29_v6,bad:/AgeQuota/tqtBe",2,2,0,0,2,"[""None"", ""None""]"
260206_OC-BH,e72r1umwv91dkv16,0,"qualified,/AgeQuota/RMxpA/Belgard,/CLASSIFYQuota/v1ufv,/BelgardBrandBalancingQuota/CjcuQ,/RegionQuota/exYNI/Belgard,/ProductQuota/SoVqj/AnvBY",2,0,0,0,2,"[""Outdoor landscaping"", ""1""]"
260206_OC-BH,uv5g66qg2jafqugs,1,"bad:/CLASSIFYQuota/v1ufv,bad:/ProductQuota/fhbjp/AnvBY,20260320_13:31_v3,badopen,bad:/AgeQuota/VPSZB/RDI,bad:qualified,bad:/RegionQuota/b1V81/RDI",1,1,0,0,1,"[""None""]"
260206_OC-BH,uj588dxkw6suetwy,0,"qualified,/AgeQuota/b2vNg/Belgard,20260320_13:31_v3,/BelgardBrandBalancingQuota/KwefK,/CLASSIFYQuota/v1ufv,/RegionQuota/exYNI/Belgard,/BelgardBrandBalancingQuota/naqNO,/ProductQuota/SoVqj/AnvBY",2,0,0,0,2,"[""deck project"", ""1""]"
260206_OC-BH,qnn0gqdw373y4q6w,1,"bad:/CLASSIFYQuota/v1ufv,bad:/AgeQuota/b2vNg/Belgard,20260320_13:31_v3,bad:qualified,badopen,bad:/RegionQuota/b1V81/Belgard,bad:/BelgardBrandBalancingQuota/XUqLj,bad:/BelgardBrandBalancingQuota/ga1lr,20260323_10:06_v4,ba",2,0,0,0,2,"[""Amazon"", ""1""]"
260206_OC-BH,q217asquc6rtbc2d,0,"qualified,/CLASSIFYQuota/v1ufv,/RegionQuota/Y3p09/Belgard,/AgeQuota/FKDDu/Belgard,/BelgardBrandBalancingQuota/urmmN,20260323_10:45_v5,/ProductQuota/SoVqj/AnvBY,/BelgardBrandBalancingQuota/qXSra",2,0,0,0,2,"[""Floor"", ""1""]"
260206_OC-BH,03fwbvcuyu5mu2t4,0,"qualified,/AgeQuota/RMxpA/Belgard,/RegionQuota/b1V81/Belgard,/CLASSIFYQuota/v1ufv,20260323_10:45_v5,/ProductQuota/SoVqj/AnvBY",2,0,0,0,2,"[""My bathroom"", ""1""]"
260206_OC-BH,74gjr6n6uq35psds,0,"qualified,/CLASSIFYQuota/v1ufv,/AgeQuota/VPSZB/Belgard,/RegionQuota/exYNI/Belgard,20260323_10:45_v5,/ProductQuota/SoVqj/AnvBY",2,0,0,0,2,"[""Bathroom"", ""2""]"
260206_OC-BH,yun0jr2kz90z2whp,0,"qualified,/RDIBrandBalancingQuota/SfcbK,/RDIBrandBalancingQuota/xYYRF,/CLASSIFYQuota/v1ufv,20260323_10:45_v5,/AgeQuota/FKDDu/RDI,/ProductQuota/fhbjp/AnvBY,/RegionQuota/b1V81/RDI",2,0,1,0,1,"[""Bathroom remodel"", ""Homeowners association did the research and picked the brand and contractor""]"
260206_OC-BH,amb18dbytg7dj2c1,0,"qualified,/AgeQuota/b2vNg/Belgard,/BelgardBrandBalancingQuota/ga1lr,/CLASSIFYQuota/v1ufv,/RegionQuota/exYNI/Belgard,20260323_10:45_v5,/BelgardBrandBalancingQuota/nUhfJ,/ProductQuota/SoVqj/AnvBY",2,0,0,0,2,"[""Kitchen"", ""1""]"
260206_OC-BH,j7ztuc8d9996exgh,1,"bad:/CLASSIFYQuota/v1ufv,bad:/AgeQuota/b2vNg/Belgard,bad:/BelgardBrandBalancingQuota/qXSra,bad:/ProductQuota/SoVqj/AnvBY,badopen,bad:/RegionQuota/b1V81/Belgard,bad:/BelgardBrandBalancingQuota/XUqLj,20260323_10:45_v5,bad:",2,0,0,0,2,"[""Wood flooor"", ""1""]"
260206_OC-BH,uc694pe4d5s7t6mx,0,"qualified,/BelgardBrandBalancingQuota/naqNO,/AgeQuota/b2vNg/Belgard,/CLASSIFYQuota/v1ufv,/RegionQuota/Qa7G0/Belgard,20260323_10:45_v5,/ProductQuota/SoVqj/AnvBY,/BelgardBrandBalancingQuota/qXSra",2,0,0,0,2,"[""My floors."", ""1""]"
260206_OC-BH,5e4bsuvjtkmyq0ag,0,"qualified,/RegionQuota/exYNI/Catalyst,/CLASSIFYQuota/VuXYH,/ProductQuota/WGUWu/bxL6T,/CatalystBrandBalancingQuota/CwT3f,/YITQuota/yQEaA/Catalyst,20260323_10:45_v5,/CatalystBrandBalancingQuota/Lyy0p,/AgeQuota/FKDDu/Cataly",3,0,0,0,2,"[""We did a retaining wall into a concrete patio with a wooden fence around a 6,000 square foot house owned by the owner’s of Arby’s."", ""Catalyst fence"", ""Husker vinyl""]"
260206_OC-BH,fxxbm8nts6xee5kb,0,"qualified,/BelgardBrandBalancingQuota/ga1lr,/AgeQuota/FKDDu/Belgard,/CLASSIFYQuota/v1ufv,/RegionQuota/exYNI/Belgard,20260323_10:45_v5,/ProductQuota/SoVqj/AnvBY,/BelgardBrandBalancingQuota/qXSra",2,0,0,0,2,"[""Garden"", ""1""]"
260206_OC-BH,bjt223ez502wzf2b,1,"bad:/RegionQuota/Y3p09/Belgard,bad:/CLASSIFYQuota/v1ufv,bad:/AgeQuota/b2vNg/Belgard,bad:/BelgardBrandBalancingQuota/urmmN,bad:qualified,badopen,bad:/BelgardBrandBalancingQuota/KwefK,20260323_10:45_v5,bad:/ProductQuota/So",2,0,0,0,2,"[""wood"", ""1""]"
260206_OC-BH,4ykq2cskzrcbhrgr,1,"bad:/CLASSIFYQuota/v1ufv,bad:/BelgardBrandBalancingQuota/qXSra,bad:/AgeQuota/FKDDu/Belgard,bad:qualified,badopen,bad:/RegionQuota/b1V81/Belgard,bad:/BelgardBrandBalancingQuota/ga1lr,20260323_10:45_v5,bad:/ProductQuota/So",4,0,0,0,3,"[""My outdoor garden room that leads to my chicken runs and coop. Both of these projects are my favorite, but being that they are intertwined and related, I consider them somewhat of the same project. My outdoor garden room is right off the back deck and is enclosed, it has gravel and natural stone and brick for the ground and walkway with seating and a small fire pit. It has a pathway that lead to part of my chicken run. The run is enclosed with hardware cloth and old vintage repurposed beam wood, along with new wood. It's decorative and functional. The run is larg and is attached to the side of the chicken coop. I enjoy watching my chickens, so the garden room is a way to be in nature and comfortable while watching and interacting with my chickens in their run. I call it my \""people run\""."", ""1"", ""Stein's"", ""Bricks""]"
260206_OC-BH,kffv1tuts7x492vs,0,"qualified,/BelgardBrandBalancingQuota/ga1lr,/CLASSIFYQuota/v1ufv,/AgeQuota/VPSZB/Belgard,/RegionQuota/exYNI/Belgard,20260323_10:45_v5,/BelgardBrandBalancingQuota/XUqLj,/ProductQuota/SoVqj/AnvBY",2,0,0,0,2,"[""finished basement"", ""2""]"
260206_OC-BH,g1g0nv8fn86xc2mr,0,"qualified,/RegionQuota/b1V81/Belgard,/CLASSIFYQuota/v1ufv,/BelgardBrandBalancingQuota/CjcuQ,/AgeQuota/VPSZB/Belgard,20260323_10:45_v5,/ProductQuota/SoVqj/AnvBY",2,0,0,0,2,"[""Laid flooring"", ""1""]"
260206_OC-BH,xwrnqrj59v2mktph,1,"bad:/RegionQuota/Y3p09/Belgard,bad:/CLASSIFYQuota/v1ufv,bad:/AgeQuota/b2vNg/Belgard,bad:/BelgardBrandBalancingQuota/qXSra,badopen,bad:/BelgardBrandBalancingQuota/KwefK,20260323_10:45_v5,bad:/ProductQuota/SoVqj/AnvBY,bad:",2,0,0,0,2,"[""Wood"", ""1""]"
260206_OC-BH,vmm53b9er4818amx,0,"qualified,/RegionQuota/b1V81/Belgard,/AgeQuota/b2vNg/Belgard,/BelgardBrandBalancingQuota/ga1lr,/CLASSIFYQuota/v1ufv,20260323_10:45_v5,/ProductQuota/SoVqj/AnvBY,/BelgardBrandBalancingQuota/qXSra",2,0,0,0,2,"[""Kitchen renovation"", ""1""]"
260206_OC-BH,kfh3sf9pycbqd31s,1,"bad:/CLASSIFYQuota/v1ufv,bad:/AgeQuota/b2vNg/Belgard,bad:/BelgardBrandBalancingQuota/naqNO,bad:qualified,badopen,bad:/RegionQuota/b1V81/Belgard,20260323_10:45_v5,bad:/BelgardBrandBalancingQuota/E0Lp0,bad:/ProductQuota/So",2,0,0,0,2,"[""build something"", ""1""]"
260206_OC-BH,egryvt4eat3zmpak,1,"bad:/BelgardBrandBalancingQuota/nUhfJ,bad:/CLASSIFYQuota/v1ufv,bad:/AgeQuota/b2vNg/Belgard,bad:qualified,badopen,bad:/RegionQuota/b1V81/Belgard,20260323_10:45_v5,bad:/ProductQuota/SoVqj/AnvBY",2,0,0,0,2,"[""Building"", ""1""]"
260206_OC-BH,nnau076zqr03mt1n,1,"bad:/RegionQuota/Qa7G0/Belgard,bad:/CLASSIFYQuota/v1ufv,bad:qualified,badopen,bad:/AgeQuota/VPSZB/Belgard,bad:/BelgardBrandBalancingQuota/KwefK,20260323_10:45_v5,bad:/BelgardBrandBalancingQuota/E0Lp0,bad:/ProductQuota/So",2,0,0,0,2,"[""Painted inside"", ""1""]"
260206_OC-BH,2cjgjqe0w1hn6eyq,1,"bad:/RegionQuota/Qa7G0/Belgard,bad:/CLASSIFYQuota/v1ufv,bad:/AgeQuota/b2vNg/Belgard,bad:qualified,badopen,bad:/BelgardBrandBalancingQuota/TZ9mR,bad:/BelgardBrandBalancingQuota/ga1lr,20260323_10:45_v5,bad:/ProductQuota/So",2,0,0,0,2,"[""Change geology"", ""1""]"
260206_OC-BH,b2ec9wm3v4m3brkc,0,"qualified,/AgeQuota/RMxpA/Belgard,/RegionQuota/Y3p09/Belgard,/CLASSIFYQuota/v1ufv,/BelgardBrandBalancingQuota/E0Lp0,/BelgardBrandBalancingQuota/CjcuQ,20260323_10:45_v5,/ProductQuota/SoVqj/AnvBY",2,0,0,0,2,"[""Remodeling kitchen"", ""1""]"
260206_OC-BH,supt3cxnrz11h2mv,0,"qualified,/AgeQuota/RMxpA/Belgard,/RegionQuota/b1V81/Belgard,/BelgardBrandBalancingQuota/ga1lr,/CLASSIFYQuota/v1ufv,20260323_10:45_v5,/ProductQuota/SoVqj/AnvBY,/BelgardBrandBalancingQuota/qXSra",3,0,0,0,2,"[""Remodeling our kitchen and bathroom."", ""1"", ""Color variety""]"
260206_OC-BH,udfgvjf5q8rjwf45,0,"qualified,/AgeQuota/b2vNg/Belgard,/BelgardBrandBalancingQuota/ga1lr,/CLASSIFYQuota/v1ufv,/RegionQuota/Y3p09/Belgard,20260323_10:45_v5,/ProductQuota/SoVqj/AnvBY,/BelgardBrandBalancingQuota/qXSra",2,0,0,0,2,"["".my driveway"", ""2""]"
260206_OC-BH,fmrfn1q04rm335vn,0,"qualified,/RegionQuota/Y3p09/Belgard,/CLASSIFYQuota/v1ufv,/AgeQuota/VPSZB/Belgard,20260323_10:45_v5,/ProductQuota/SoVqj/AnvBY",2,1,0,0,2,"[""n/a"", ""1""]"
260206_OC-BH,gqsx4gqq699hmwx5,1,"bad:/RegionQuota/Qa7G0/Belgard,bad:/CLASSIFYQuota/v1ufv,bad:/AgeQuota/FKDDu/Belgard,bad:qualified,badopen,bad:/BelgardBrandBalancingQuota/TZ9mR,bad:/BelgardBrandBalancingQuota/ga1lr,20260323_10:45_v5,bad:/ProductQuota/So",2,0,0,0,2,"[""Furniture"", ""1""]"
260206_OC-BH,nhz1r5v9aaahp5bg,0,"qualified,/CLASSIFYQuota/v1ufv,/AgeQuota/FKDDu/Belgard,/RegionQuota/Qa7G0/Belgard,/ProductQuota/SoVqj/AnvBY,20260323_10:45_v5,/BelgardBrandBalancingQuota/XUqLj,/BelgardBrandBalancingQuota/qXSra",2,0,0,0,2,"[""bathroom renovation"", ""1""]"
260206_OC-BH,resy9s5u0hu6vfxp,0,"qualified,/AgeQuota/RMxpA/Belgard,/BelgardBrandBalancingQuota/ga1lr,/CLASSIFYQuota/v1ufv,/RegionQuota/Y3p09/Belgard,20260323_10:45_v5,/ProductQuota/SoVqj/AnvBY,/BelgardBrandBalancingQuota/qXSra",3,0,0,0,2,"[""Landscaping my front yard"", ""1"", ""Color""]"
260206_OC-BH,7uu8w93ceh7nb559,1,"bad:/RegionQuota/Y3p09/Belgard,bad:/CLASSIFYQuota/v1ufv,bad:/AgeQuota/RMxpA/Belgard,bad:qualified,badopen,bad:/BelgardBrandBalancingQuota/TZ9mR,20260323_10:45_v5,bad:/BelgardBrandBalancingQuota/E0Lp0,bad:/ProductQuota/So",3,0,0,0,3,"[""My kitchen"", ""1"", ""Amazon""]"
260206_OC-BH,uh8j2da9c5nfz3gy,0,"qualified,/RegionQuota/b1V81/Belgard,/BelgardBrandBalancingQuota/naqNO,/CLASSIFYQuota/v1ufv,/AgeQuota/FKDDu/Belgard,20260326_18:15_v6,/ProductQuota/SoVqj/AnvBY,/BelgardBrandBalancingQuota/XUqLj",3,0,0,0,2,"[""Creating self sustaining garden in the backyard What hydroponic tanks water tanks specific type of fish and specific type of plants for food"", ""1"", ""Savage yard""]"
260206_OC-BH,fce3n41wyg27m584,0,"qualified,/CLASSIFYQuota/VuXYH,/YITQuota/yQEaA/Belgard,/RegionQuota/Y3p09/Belgard,/BelgardBrandBalancingQuota/HHSCZ,/ProductQuota/SoVqj/bxL6T,20260326_18:15_v6,/AgeQuota/VPSZB/Belgard,/BelgardBrandBalancingQuota/XUqLj",3,0,0,0,2,"[""Built a large, custom, contemporary home, with a triple high outdoor deck, facing the ocean."", ""Spaulding"", ""CMUs""]"
260206_OC-BH,5n63pgyrnw6y9xnz,0,"qualified,/YITQuota/c_5_to_10_years/Sakrete,/RegionQuota/Qa7G0/Sakrete,/ProductQuota/u0pYt/JqD4W,/CLASSIFYQuota/VuXYH,/AgeQuota/FKDDu/Sakrete,20260326_18:15_v6",1,0,0,1,0,"[""The flow testings are fun to do! just loading water and running it.""]"
260206_OC-BH,2qddp51mxknggeph,0,"qualified,/YITQuota/c_5_to_10_years/Sakrete,/CLASSIFYQuota/VuXYH,20260326_18:15_v6,/AgeQuota/RMxpA/Sakrete,/ProductQuota/u0pYt/bxL6T,/RegionQuota/b1V81/Sakrete",1,0,0,1,0,"[""We did a subdevelopment of single family smart homes. The used the latest technology and where eco friendly.""]"
260206_OC-BH,z481udth6qmjvusk,0,"qualified,/RegionQuota/b1V81/Belgard,/BelgardBrandBalancingQuota/HHSCZ,/CLASSIFYQuota/v1ufv,/AgeQuota/FKDDu/Belgard,20260326_18:15_v6,/BelgardBrandBalancingQuota/urmmN,/ProductQuota/SoVqj/AnvBY",3,0,0,0,2,"[""My dad had built the deck on my home very nice one two story deck"", ""1"", ""Concrete structures""]"
260206_OC-BH,fasu9srngp9xspem,0,"qualified,/ProductQuota/SoVqj/AnvBY,/RegionQuota/Y3p09/Belgard,/CLASSIFYQuota/v1ufv,20260326_18:15_v6,/AgeQuota/VPSZB/Belgard,/BelgardBrandBalancingQuota/XUqLj,/BelgardBrandBalancingQuota/qXSra",4,0,0,0,2,"[""My outside bluestone and brick patio"", ""1"", ""I wanted real stone"", ""Magazine ads""]"
260206_OC-BH,dvz3h2saf7z8g5z5,0,"qualified,/RegionQuota/b1V81/Belgard,/BelgardBrandBalancingQuota/ga1lr,/CLASSIFYQuota/v1ufv,/BelgardBrandBalancingQuota/E0Lp0,20260326_18:15_v6,/AgeQuota/FKDDu/Belgard,/ProductQuota/SoVqj/AnvBY",3,0,0,0,2,"[""Making a fire pit in the backyard"", ""2"", ""Building solutions""]"
260206_OC-BH,cqgdsd2v3z2330sf,0,"qualified,/RegionQuota/b1V81/Belgard,/AgeQuota/b2vNg/Belgard,/CLASSIFYQuota/v1ufv,20260326_18:15_v6,/BelgardBrandBalancingQuota/CjcuQ,/ProductQuota/SoVqj/AnvBY",3,0,0,0,2,"[""Put down wood deck tiles in sunroom"", ""1"", ""Tiktok""]"
260206_OC-BH,kahmb83xe1wqf1ez,0,"qualified,/AgeQuota/RMxpA/Belgard,/RegionQuota/b1V81/Belgard,/CLASSIFYQuota/v1ufv,20260326_18:15_v6,/BelgardBrandBalancingQuota/CjcuQ,/BelgardBrandBalancingQuota/HHSCZ,/ProductQuota/SoVqj/AnvBY",3,0,0,0,2,"[""Stucco"", ""Adding an unground pool and acreen encolsure"", ""1""]"
260206_OC-BH,4nrptur33mtq8vag,0,"qualified,/AgeQuota/b2vNg/Belgard,/BelgardBrandBalancingQuota/ga1lr,/CLASSIFYQuota/v1ufv,20260326_18:15_v6,/RegionQuota/exYNI/Belgard,/ProductQuota/SoVqj/AnvBY,/BelgardBrandBalancingQuota/qXSra",6,0,0,0,3,"[""Iron"", ""Kitchen floors and living room floor and walls and built a full 2 stall garage with heated floors"", ""1"", ""Marketplace neighbors had left over sky"", ""Holland stone"", ""My husband is a licensed contractor builder and remodeling guru so I went witg him""]"
260206_OC-BH,1kez3vs4azfmk89y,0,"qualified,/AgeQuota/RMxpA/Belgard,/RegionQuota/b1V81/Belgard,/CLASSIFYQuota/v1ufv,20260326_18:15_v6,/BelgardBrandBalancingQuota/CjcuQ,/ProductQuota/SoVqj/AnvBY",3,0,0,0,2,"[""Bathroom remodel where i replaced cabinets and sink with country look."", ""1"", ""Lowes""]"
260206_OC-BH,yjwyacuajrqv48zt,1,"bad:/YITQuota/yQEaA/Belgard,bad:/CLASSIFYQuota/VuXYH,bad:/ProductQuota/SoVqj/bxL6T,bad:/AgeQuota/FKDDu/Belgard,20260326_18:15_v6,badopen,bad:/RegionQuota/b1V81/Belgard,bad:/BelgardBrandBalancingQuota/ga1lr,bad:qualified,",1,0,1,0,0,"[""the most recent study of the effects on the immune response was conducted by a group""]"
260206_OC-BH,jnh3gz3erqkv1ypk,0,"qualified,/RegionQuota/Qa7G0/Catalyst,/ProductQuota/WGUWu/AnvBY,/CLASSIFYQuota/v1ufv,20260326_18:15_v6,/CatalystBrandBalancingQuota/VN29x,/CatalystBrandBalancingQuota/M5jgi,/AgeQuota/FKDDu/Catalyst",1,0,1,0,0,"[""my favorite project in my home is building new poll""]"
260206_OC-BH,1nvguqahc404m32s,0,"qualified,/YITQuota/c_5_to_10_years/Sakrete,/CLASSIFYQuota/VuXYH,/AgeQuota/b2vNg/Sakrete,20260326_18:15_v6,/ProductQuota/u0pYt/bxL6T,/RegionQuota/Y3p09/Sakrete",1,0,0,1,0,"[""House renovations, house complete remodeling using latest house designs in the market and house expansion""]"
260206_OC-BH,v0ubhaby7j48fthm,0,"qualified,/RegionQuota/Qa7G0/Catalyst,/CatalystBrandBalancingQuota/EkGIQ,/ProductQuota/WGUWu/AnvBY,/CLASSIFYQuota/v1ufv,20260326_18:15_v6,/CatalystBrandBalancingQuota/M5jgi,/AgeQuota/FKDDu/Catalyst",1,0,1,0,0,"[""my favorite project is making a new poll and new garden""]"
260206_OC-BH,tnc9eav1296pw51e,0,"qualified,/RegionQuota/b1V81/Belgard,/AgeQuota/b2vNg/Belgard,/BelgardBrandBalancingQuota/ga1lr,/CLASSIFYQuota/v1ufv,20260326_18:15_v6,/ProductQuota/SoVqj/AnvBY,/BelgardBrandBalancingQuota/qXSra",3,0,0,0,2,"[""My favorite project I have ever done is renovating my house and replacing some furnitures and bathtub sinks."", ""2"", ""Gemini""]"
260206_OC-BH,bkq4yhtny61z52vk,0,"qualified,/CLASSIFYQuota/v1ufv,/AgeQuota/FKDDu/Belgard,20260326_18:15_v6,/ProductQuota/SoVqj/AnvBY,/RegionQuota/exYNI/Belgard,/BelgardBrandBalancingQuota/XUqLj",3,0,0,0,2,"[""New flooring was my favorite."", ""1"", ""Websites""]"
260206_OC-BH,cajnhecjxq1xdjjt,0,"qualified,/RegionQuota/exYNI/RDI,/CLASSIFYQuota/v1ufv,20260326_18:15_v6,/AgeQuota/RMxpA/RDI,/ProductQuota/fhbjp/AnvBY",3,0,0,0,2,"[""Lake Rocks"", ""We have a beautiful backyard and a double deck. We've got a fire pit and 2 gazebos."", ""Finance available""]"
260206_OC-BH,gz4n5p2fvxn2a1hy,0,"qualified,/RegionQuota/b1V81/Belgard,/AgeQuota/b2vNg/Belgard,/CLASSIFYQuota/v1ufv,20260326_18:15_v6,/BelgardBrandBalancingQuota/CjcuQ,/BelgardBrandBalancingQuota/XUqLj,/ProductQuota/SoVqj/AnvBY",3,0,0,0,2,"[""I made a mosaic tiling on some front step leading to my front porch"", ""1"", ""Neighbor""]"
260206_OC-BH,5yj6q1vm9q1vsavr,0,"qualified,/AgeQuota/b2vNg/Belgard,/CLASSIFYQuota/VuXYH,/RegionQuota/Y3p09/Belgard,/BelgardBrandBalancingQuota/ga1lr,20260326_18:15_v6,/ProductQuota/SoVqj/DJypp,/YITQuota/c_5_to_10_years/Belgard,/ProductQuota/SoVqj/Djypp",2,0,0,0,2,"[""Oberfields"", ""siding""]"
