outcome,source_excel_row,uuid,status,decision,score,markers,raw_gap_hypothesis,raw_fields_json,rationale
FP,555,wwxpw019ykh70drw,3,DISCARD,0.974,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/NPaMe,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj,/ChannelQuota/HD or OPE dealers/a79T5,/RegionQuota/Y3p09",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 6, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 3, ""brand_rating_high_8_10"": 27, ""open_count"": 5, ""open_topic_count"": 1, ""qtime"": 3080.323}","q11othr4: other equipment text appears off-prompt (""Aeriator""); q11othr4: one-word weak text; q11othr5: other equipment text appears off-prompt (""Back hoe""); q11othr6: other equipment text appears off-prompt (""Leaf vaccum"") | Protective: qc5: personal/topical phrasing; q19_2026othr1: plausible OPE brand; brand chain includes recognizable OPE brands"
FP,786,bvvkkvn7arbhkcnv,3,DISCARD,0.974,"qualified,/BRANDS2RATEQuota/W0MBO,/GenderQuota/SXXcl/fVOe7,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,/CONAgeQuota/NVAwB,20260310_09:13_v2,/RegionQuota/Qa7G0,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",Ariens/brand quota condition | fragmented brand share allocation | open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 10, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 10, ""brand_rating_high_8_10"": 23, ""open_count"": 4, ""open_topic_count"": 0, ""qtime"": 1280.974}","q11othr2: other equipment text appears off-prompt (""Gutter cleaner""); q11othr5: other equipment text appears off-prompt (""Any""); q11othr5: one-word weak text; qc5: recent project answer weak/off-topic (""Landscaping, driveway repair, gardening"")"
FP,1278,mw1f5qdqkhz9mtu4,3,DISCARD,0.974,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/NPaMe,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/RegionQuota/Y3p09",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 4, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 1, ""brand_rating_high_8_10"": 15, ""open_count"": 3, ""open_topic_count"": 0, ""qtime"": 441.944}","q11othr5: other equipment text appears off-prompt (""Air compressor""); q11othr5: repeated same text across 5 entries; q11othr6: other equipment text appears off-prompt (""Air compressor""); q11othr6: repeated same text across 5 entries | Protective: qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,1318,n58uvprq9czajw8j,3,DISCARD,0.965,"qualified,/CONAgeQuota/qikxx,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/gvZBa,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",Ariens/brand quota condition | fragmented brand share allocation,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 15, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 15, ""brand_rating_high_8_10"": 32, ""open_count"": 7, ""open_topic_count"": 2, ""qtime"": 601.168}","q11othr1: other equipment text appears off-prompt (""Weeded earer""); q11othr2: other equipment text appears off-prompt (""Drill""); q11othr2: one-word weak text; q11othr4: one-word weak text | Protective: q11othr4: plausible equipment/brand other-specify; q11othr5: plausible equipment/brand other-specify; qc5: concrete recent OPE/lawn project"
FP,149,rmu369ut5c40tadr,3,DISCARD,0.957,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/u1IDH,/BRANDS2RATEQuota/zNbns,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/CONAgeQuota/O49cL,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/RegionQuota/Y3p09",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 4, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 4, ""brand_rating_high_8_10"": 30, ""open_count"": 7, ""open_topic_count"": 0, ""qtime"": 1476.347}","q11othr1: other equipment text appears off-prompt (""engine with a pulley""); q11othr4: other equipment text appears off-prompt (""any tool""); qc5: recent project answer weak/off-topic (""clear cutting bushes over 3 acres""); q20r15oe: short unrecognized brand/open text | Protective: q14r6oe: plausible store/supplier/brand; q21b_2026r6oe: plausible store/supplier/brand; brand chain includes recognizable OPE brands"
FP,342,chx85xf4jmw1hugt,3,DISCARD,0.957,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/Jbd7Y,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj,/ChannelQuota/HD or OPE dealers/a79T5",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 9, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 3, ""brand_rating_high_8_10"": 32, ""open_count"": 4, ""open_topic_count"": 1, ""qtime"": 1129.263}","q11othr2: other equipment text appears off-prompt (""Drills""); q11othr2: one-word weak text; q11othr4: repeated same text across 34 entries; q11othr5: other equipment text appears off-prompt (""Sanders"") | Protective: q11othr4: plausible equipment/brand other-specify; qc5: personal/topical phrasing"
FP,1172,sb4h57mf488sfpj2,3,DISCARD,0.957,"qualified,/BRANDS2RATEQuota/W0MBO,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/gvZBa,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",fragmented brand share allocation,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 9, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 9, ""brand_rating_high_8_10"": 18, ""open_count"": 5, ""open_topic_count"": 2, ""qtime"": 1735.037}","q11othr3: other equipment text appears off-prompt (""Grater""); q11othr3: one-word weak text; q11othr6: other equipment text appears off-prompt (""Grater""); q11othr6: one-word weak text | Protective: qc5: personal/topical phrasing; q19_2026othr1: plausible OPE brand; q20r15oe: plausible OPE brand"
FP,72,4pt8brd54zef1r49,3,DISCARD,0.939,"qualified,/CONAgeQuota/qikxx,/BRANDS2RATEQuota/Jbd7Y,/GenderQuota/SXXcl/fVOe7,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/Ariens,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/RegionQuota/Y3p09",Ariens/brand quota condition | open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 15, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 3, ""brand_rating_high_8_10"": 32, ""open_count"": 3, ""open_topic_count"": 0, ""qtime"": 458.215}","q11othr3: placeholder/non-answer ""Na""; q11othr5: placeholder/non-answer ""Na""; qc5: recent project answer weak/off-topic (""It’s was landscape changes""); bottom-10% timing: 458s | Protective: brand chain includes recognizable OPE brands"
FP,228,t8kxwbv6avcwr0k8,3,DISCARD,0.939,"qualified,/BRANDS2RATEQuota/W0MBO,/GenderQuota/SXXcl/fVOe7,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 8, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 7, ""brand_rating_high_8_10"": 16, ""open_count"": 4, ""open_topic_count"": 1, ""qtime"": 1107.914}","q11othr1: other equipment text appears off-prompt (""owned""); q11othr1: one-word weak text; q11othr4: other equipment text appears off-prompt (""willing to use""); q11othr4: repeated same text across 6 entries | Protective: qc5: personal/topical phrasing; q20r15oe: plausible OPE brand; brand chain includes recognizable OPE brands"
FP,963,rxcb9pbwn0tzqwfc,3,DISCARD,0.939,"qualified,/BRANDS2RATEQuota/W0MBO,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/bIVuw,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",fragmented brand share allocation,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 11, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 10, ""brand_rating_high_8_10"": 26, ""open_count"": 6, ""open_topic_count"": 1, ""qtime"": 1118.815}","q11othr4: one-word weak text; q11othr4: repeated same text across 22 entries; q11othr5: other equipment text appears off-prompt (""Drill""); q11othr5: one-word weak text | Protective: q11othr3: plausible equipment/brand other-specify; q11othr4: plausible equipment/brand other-specify; q11othr6: plausible equipment/brand other-specify"
FP,1105,zp4aarkqpp33xfbm,3,DISCARD,0.939,"qualified,/BRANDS2RATEQuota/W0MBO,/GenderQuota/GKGGU/fVOe7,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/Other channel/a79T5,/RegionQuota/Y3p09",Ariens/brand quota condition | fragmented brand share allocation | open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 15, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 13, ""brand_rating_high_8_10"": 32, ""open_count"": 3, ""open_topic_count"": 0, ""qtime"": 1128.963}","q11othr3: other equipment text appears off-prompt (""Chinsaw""); q11othr3: one-word weak text; q11othr5: placeholder/non-answer ""None""; qc5: recent project answer weak/off-topic (""Betary powered tools"")"
FP,1368,yqtkdnhrb9r804kb,3,DISCARD,0.939,"qualified,/CONAgeQuota/qikxx,/GenderQuota/SXXcl/fVOe7,/BRANDS2RATEQuota/u1IDH,/BRANDS2RATEQuota/Jbd7Y,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/Other channel/a79T5",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 4, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 3, ""brand_rating_high_8_10"": 17, ""open_count"": 3, ""open_topic_count"": 0, ""qtime"": 6241.247}","q11othr1: other equipment text appears off-prompt (""sander""); q11othr1: one-word weak text; q11othr4: other equipment text appears off-prompt (""scrubber""); q11othr4: one-word weak text"
FP,938,3kewtqftrbxkcujp,3,DISCARD,0.93,"qualified,/CONAgeQuota/qikxx,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/gvZBa,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/RegionQuota/Y3p09",Ariens/brand quota condition | fragmented brand share allocation,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 15, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 14, ""brand_rating_high_8_10"": 22, ""open_count"": 4, ""open_topic_count"": 1, ""qtime"": 1293.197}","q11othr2: other equipment text appears off-prompt (""Trimmers""); q11othr2: one-word weak text; q11othr2: repeated same text across 6 entries; q11othr4: other equipment text appears off-prompt (""Pressure washers"") | Protective: q29: topical ad recall; brand chain includes recognizable OPE brands"
FP,964,1n8knaq0r4ewzupx,3,DISCARD,0.913,"qualified,/GenderQuota/SXXcl/fVOe7,/BRANDS2RATEQuota/bIVuw,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 8, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 7, ""brand_rating_high_8_10"": 31, ""open_count"": 3, ""open_topic_count"": 0, ""qtime"": 3462.83}","q11othr3: other equipment text appears off-prompt (""other""); q11othr3: one-word weak text; q11othr4: other equipment text appears off-prompt (""other""); q11othr4: one-word weak text | Protective: qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,810,88zt1ggfp1a598n7,3,DISCARD,0.904,"qualified,/BRANDS2RATEQuota/zNbns,/GenderQuota/SXXcl/fVOe7,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/CONAgeQuota/O49cL,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj,/ChannelQuota/HD or OPE dealers/a79T5",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 7, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 3, ""brand_rating_high_8_10"": 21, ""open_count"": 3, ""open_topic_count"": 0, ""qtime"": 1394.99}","q11othr3: other equipment text appears off-prompt (""Pressure washer""); q11othr3: repeated same text across 11 entries; q11othr6: other equipment text appears off-prompt (""Pressure washer""); q11othr6: repeated same text across 11 entries | Protective: qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,884,9rhhxj6ymtt60xr1,3,DISCARD,0.904,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/gvZBa,/BRANDS2RATEQuota/bIVuw,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",Ariens/brand quota condition | fragmented brand share allocation,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 15, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 15, ""brand_rating_high_8_10"": 9, ""open_count"": 6, ""open_topic_count"": 3, ""qtime"": 328.532}","q11othr3: repeated same text across 34 entries; q11othr5: other equipment text appears off-prompt (""Weedeater""); q11othr5: one-word weak text; q11othr5: repeated same text across 6 entries | Protective: q11othr3: plausible equipment/brand other-specify; q11othr6: plausible equipment/brand other-specify; qc5: concrete recent OPE/lawn project"
FP,1382,uzya8c97knr19ktj,3,DISCARD,0.904,"qualified,/CONAgeQuota/qikxx,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/bIVuw,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/RegionQuota/Qa7G0,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 7, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 7, ""brand_rating_high_8_10"": 32, ""open_count"": 4, ""open_topic_count"": 0, ""qtime"": 2901.299}","q11othr4: other equipment text appears off-prompt (""hammer drill""); q11othr5: other equipment text appears off-prompt (""hammer drill""); qc5: recent project answer weak/off-topic (""I used my power washer to clean a wooden table and my fence in the bac""); q19_2026othr1: short unrecognized brand/open text | Protective: qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,1224,gk8e49t0y9vy30v2,3,DISCARD,0.887,"qualified,/GenderQuota/SXXcl/fVOe7,/BRANDS2RATEQuota/bIVuw,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 8, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 7, ""brand_rating_high_8_10"": 31, ""open_count"": 4, ""open_topic_count"": 0, ""qtime"": 871.98}","q11othr4: other equipment text appears off-prompt (""Water pump""); q11othr4: repeated same text across 5 entries; q11othr5: other equipment text appears off-prompt (""Water pump""); q11othr5: repeated same text across 5 entries | Protective: qc5: concrete recent OPE/lawn project; qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,1233,3g4pe4jrpudeh1s4,3,DISCARD,0.887,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/gvZBa,/BRANDS2RATEQuota/bIVuw,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/RegionQuota/Y3p09",fragmented brand share allocation | open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 10, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 10, ""brand_rating_high_8_10"": 27, ""open_count"": 5, ""open_topic_count"": 0, ""qtime"": 1015.766}","q11othr1: other equipment text appears off-prompt (""Powersaw""); q11othr1: one-word weak text; q11othr4: other equipment text appears off-prompt (""Motor carrier""); qc5: recent project answer weak/off-topic (""I recently made a short wine rack, shoe rack and a TV stand"") | Protective: q11othr2: plausible equipment/brand other-specify; qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,1056,794a2brpuxhquvfn,3,DISCARD,0.878,"qualified,/GenderQuota/SXXcl/fVOe7,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/BRANDS2RATEQuota/Ariens,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",Ariens/brand quota condition,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 12, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 5, ""brand_rating_high_8_10"": 27, ""open_count"": 4, ""open_topic_count"": 1, ""qtime"": 998.153}","q11othr4: other equipment text appears off-prompt (""Any""); q11othr4: one-word weak text; q11othr5: other equipment text appears off-prompt (""Any""); q11othr5: one-word weak text | Protective: qc5: concrete recent OPE/lawn project; qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,1518,nhrn4p5aebbs4s5x,3,DISCARD,0.878,"qualified,/BRANDS2RATEQuota/W0MBO,/ChannelQuota/Other channel/PHc09,/CLASSIFYQuota/BJPjU,/FirmRevQuota/J4v3E,/BRANDS2RATEQuota/gvZBa,/GenderQuota/GKGGU/PGQDJ,/RegionQuota/exYNI,20260310_09:13_v2,/TotalQuota/Total,/PROAgeQuota/W6vqU",pro/classification branch signal | Ariens/brand quota condition | fragmented brand share allocation,"{""is_pro"": true, ""is_consumer"": false, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 11, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 11, ""brand_rating_high_8_10"": 30, ""open_count"": 5, ""open_topic_count"": 2, ""qtime"": 1972.28}","q11othr2: other equipment text appears off-prompt (""Sprayer""); q11othr2: one-word weak text; q11othr4: other equipment text appears off-prompt (""Leafvac""); q11othr4: one-word weak text | Protective: qc5: concrete recent OPE/lawn project; qc5: personal/topical phrasing; q19_2026othr1: plausible OPE brand"
FP,213,751j3g66zpuc8cxx,3,DISCARD,0.87,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/CC8Pm,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/CONAgeQuota/O49cL,/TotalQuota/Total,/BRANDS2RATEQuota/Ariens,/ChannelQuota/Other channel/a79T5,/RegionQuota/Y3p09",Ariens/brand quota condition | open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": true, ""brand_share_answered"": 3, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 2, ""brand_rating_high_8_10"": 31, ""open_count"": 3, ""open_topic_count"": 0, ""qtime"": 642.679}","q11othr4: other equipment text appears off-prompt (""roller""); q11othr4: one-word weak text; q11othr5: other equipment text appears off-prompt (""aerator""); q11othr5: one-word weak text | Protective: qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,285,s8yya538bd49qqkf,3,DISCARD,0.87,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/u1IDH,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/CONAgeQuota/O49cL,/TotalQuota/Total,/BRANDS2RATEQuota/Fnvrj,/ChannelQuota/HD or OPE dealers/a79T5,/RegionQuota/Y3p09",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 6, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 3, ""brand_rating_high_8_10"": 32, ""open_count"": 3, ""open_topic_count"": 0, ""qtime"": 1675.121}","q11othr3: placeholder/non-answer ""None""; q11othr6: placeholder/non-answer ""None""; qc5: recent project answer weak/off-topic (""Trimming of my side bushes that require a ladder."") | Protective: qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,341,y5gbv8h2jn380wc3,3,DISCARD,0.87,"qualified,/GenderQuota/SXXcl/fVOe7,/BRANDS2RATEQuota/gvZBa,/BRANDS2RATEQuota/Jbd7Y,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 5, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 4, ""brand_rating_high_8_10"": 31, ""open_count"": 3, ""open_topic_count"": 0, ""qtime"": 1057.852}","q11othr2: other equipment text appears off-prompt (""Roper""); q11othr2: one-word weak text; q11othr5: other equipment text appears off-prompt (""Serton""); q11othr5: one-word weak text | Protective: qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,818,veczbzhrn419ev7m,3,DISCARD,0.87,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/bIVuw,/CLASSIFYQuota/yLx2x,/BRANDS2RATEQuota/UEGcM,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/RegionQuota/Y3p09",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 13, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 7, ""brand_rating_high_8_10"": 16, ""open_count"": 3, ""open_topic_count"": 0, ""qtime"": 570.523}","q11othr1: other equipment text appears off-prompt (""Snow""); q11othr1: one-word weak text; q11othr4: other equipment text appears off-prompt (""Chipper""); q11othr4: one-word weak text | Protective: qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,820,avx6abvtrjnrfb2d,3,DISCARD,0.87,"qualified,/BRANDS2RATEQuota/Jbd7Y,/BRANDS2RATEQuota/zNbns,/GenderQuota/SXXcl/fVOe7,/RegionQuota/b1V81,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 4, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 4, ""brand_rating_high_8_10"": 17, ""open_count"": 4, ""open_topic_count"": 0, ""qtime"": 1258.557}","q11othr4: other equipment text appears off-prompt (""I’m not sure""); q11othr5: other equipment text appears off-prompt (""I’m not sure""); qc5: recent project answer weak/off-topic (""I mowed an overgrown field""); several near-flat matrix/multi-select blocks: q23,q24,q26 | Protective: qc5: personal/topical phrasing"
FP,831,yq685j76553e2sse,3,DISCARD,0.87,"qualified,/GenderQuota/SXXcl/fVOe7,/BRANDS2RATEQuota/bIVuw,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/CONAgeQuota/O49cL,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 8, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 3, ""brand_rating_high_8_10"": 31, ""open_count"": 3, ""open_topic_count"": 0, ""qtime"": 1076.089}","q11othr1: placeholder/non-answer ""None""; q11othr6: placeholder/non-answer ""None""; qc5: recent project answer weak/off-topic (""I power washed the entire outside of my home"") | Protective: qc5: personal/topical phrasing; brand chain includes recognizable OPE brands"
FP,833,f8yxk78xs13knbsm,3,DISCARD,0.87,"qualified,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/Jbd7Y,/RegionQuota/exYNI,/CLASSIFYQuota/yLx2x,/CONAgeQuota/NVAwB,20260310_09:13_v2,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5,/BRANDS2RATEQuota/UnJMD",open text lacks known OPE/store terms,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 7, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 6, ""brand_rating_high_8_10"": 10, ""open_count"": 3, ""open_topic_count"": 0, ""qtime"": 730.257}","q11othr1: other equipment text appears off-prompt (""Mulcher""); q11othr1: one-word weak text; q11othr4: other equipment text appears off-prompt (""Jackhammer""); q11othr4: one-word weak text | Protective: brand chain includes recognizable OPE brands"
FP,1277,4016bvvqwz6ekvb5,3,DISCARD,0.87,"qualified,/CONAgeQuota/qikxx,/BRANDS2RATEQuota/W0MBO,/GenderQuota/GKGGU/fVOe7,/BRANDS2RATEQuota/bIVuw,/CLASSIFYQuota/yLx2x,20260310_09:13_v2,/RegionQuota/Qa7G0,/TotalQuota/Total,/ChannelQuota/HD or OPE dealers/a79T5",fragmented brand share allocation,"{""is_pro"": false, ""is_consumer"": true, ""list25"": false, ""conditionsAriens"": false, ""brand_share_answered"": 10, ""brand_share_sum"": 100.0, ""brand_share_nonzero"": 10, ""brand_rating_high_8_10"": 5, ""open_count"": 9, ""open_topic_count"": 3, ""qtime"": 1749.453}","q11othr2: other equipment text appears off-prompt (""Drill""); q11othr2: one-word weak text; q11othr3: other equipment text appears off-prompt (""Drill""); q11othr3: one-word weak text | Protective: q11othr1: plausible equipment/brand other-specify; q11othr5: plausible equipment/brand other-specify; q11othr6: plausible equipment/brand other-specify"
